Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,booking_status
INN00441,1,4,148,2018,8,22,Online,96.3,Canceled
INN00442,2,1,136,2018,8,13,Online,88.01,Not_Canceled
INN00443,1,3,37,2018,3,10,Online,81.9,Not_Canceled
INN00444,0,4,66,2018,5,11,Online,119.85,Not_Canceled
INN00445,0,1,11,2017,10,23,Offline,83.5,Not_Canceled
INN00446,0,1,1,2018,4,1,Corporate,67,Not_Canceled
INN00447,2,2,7,2018,6,19,Online,156,Not_Canceled
INN00448,0,1,43,2017,10,13,Offline,85,Not_Canceled
INN00449,3,5,5,2018,4,4,Online,126.75,Canceled
INN00450,1,1,247,2018,6,6,Online,115,Canceled
INN00451,2,1,24,2018,10,16,Online,107.1,Canceled
INN00452,0,1,53,2018,10,14,Offline,120,Not_Canceled
INN00453,2,1,52,2018,11,19,Online,93.6,Not_Canceled
INN00454,0,1,56,2018,6,8,Offline,120,Not_Canceled
INN00455,0,1,12,2018,6,8,Offline,90,Not_Canceled
INN00456,0,5,230,2018,9,6,Online,137,Canceled
INN00457,1,3,92,2018,10,31,Online,106.43,Canceled
INN00458,0,3,2,2018,5,31,Online,87.78,Not_Canceled
INN00459,0,2,74,2017,9,18,Offline,101.5,Not_Canceled
INN00460,0,1,82,2018,6,23,Online,85.5,Canceled
INN00461,0,3,37,2018,10,13,Offline,95,Not_Canceled
INN00462,2,2,147,2018,7,1,Online,103.7,Not_Canceled
INN00463,0,1,2,2017,8,26,Corporate,65,Not_Canceled
INN00464,2,6,166,2018,8,18,Online,100.12,Canceled
INN00465,1,3,28,2018,4,11,Online,156.25,Not_Canceled
INN00466,1,2,309,2018,5,13,Online,101,Canceled
INN00467,1,3,54,2018,7,4,Online,161.1,Not_Canceled
INN00468,1,3,49,2018,12,8,Online,83.8,Not_Canceled
INN00469,0,1,1,2018,6,18,Online,168,Not_Canceled
INN00470,2,1,0,2017,12,27,Offline,58,Not_Canceled
INN00471,2,1,4,2017,8,8,Offline,94.5,Not_Canceled
INN00472,0,4,60,2017,12,9,Online,96.3,Not_Canceled
INN00473,0,1,157,2017,8,14,Online,76.5,Not_Canceled
INN00474,2,3,268,2018,4,8,Offline,78,Not_Canceled
INN00475,1,1,38,2018,9,26,Online,112.59,Canceled
INN00476,2,1,30,2018,6,12,Online,187.04,Canceled
INN00477,0,1,2,2018,10,11,Online,169,Not_Canceled
INN00478,3,7,217,2018,12,5,Online,46.63,Not_Canceled
INN00479,0,3,143,2018,8,25,Offline,100,Not_Canceled
INN00480,0,3,179,2018,10,19,Online,85.5,Not_Canceled
INN00481,0,2,188,2018,6,15,Online,130,Canceled
INN00482,2,2,94,2018,7,8,Online,146.7,Not_Canceled
INN00483,0,2,32,2017,11,20,Offline,73,Not_Canceled
INN00484,2,2,2,2018,4,1,Online,143.22,Not_Canceled
INN00485,0,3,70,2017,10,22,Online,89.25,Not_Canceled
INN00486,1,0,4,2018,9,19,Offline,85,Not_Canceled
INN00487,2,0,34,2018,2,28,Complementary,6.5,Not_Canceled
INN00488,0,1,16,2018,3,8,Online,83.03,Canceled
INN00489,1,3,24,2018,2,11,Online,91,Canceled
INN00490,2,2,78,2018,4,10,Online,80.75,Not_Canceled
INN00491,1,2,305,2018,11,4,Online,89,Canceled
INN00492,0,3,37,2018,10,13,Offline,105,Not_Canceled
INN00493,2,5,98,2018,4,30,Online,109.81,Not_Canceled
INN00494,1,3,14,2018,12,5,Online,70.88,Not_Canceled
INN00495,0,2,44,2018,11,23,Online,83.6,Not_Canceled
INN00496,2,1,1,2018,2,28,Online,60,Canceled
INN00497,0,3,213,2018,6,7,Online,130,Canceled
INN00498,1,1,5,2018,4,4,Online,95,Not_Canceled
INN00499,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN00500,0,3,139,2018,2,11,Offline,62,Not_Canceled
INN00501,2,1,44,2018,4,23,Offline,95,Not_Canceled
INN00502,2,1,18,2018,2,28,Online,145,Not_Canceled
INN00503,1,0,0,2018,10,17,Corporate,95,Not_Canceled
INN00504,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN00505,2,4,152,2018,6,18,Offline,80.75,Not_Canceled
INN00506,0,4,42,2018,8,30,Online,142.2,Not_Canceled
INN00507,2,3,209,2018,10,21,Online,128.7,Canceled
INN00508,2,3,69,2018,3,20,Online,90.95,Not_Canceled
INN00509,1,2,80,2018,11,18,Online,93.6,Not_Canceled
INN00510,1,2,49,2017,11,9,Offline,60,Not_Canceled
INN00511,0,3,143,2018,8,25,Offline,90,Not_Canceled
INN00512,2,1,67,2017,12,5,Online,95.4,Not_Canceled
INN00513,0,2,41,2018,10,21,Online,160,Canceled
INN00514,2,1,154,2018,10,30,Online,104.1,Canceled
INN00515,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN00516,0,4,2,2018,8,3,Offline,109,Not_Canceled
INN00517,2,4,99,2018,4,10,Online,93.78,Canceled
INN00518,0,2,14,2017,10,14,Corporate,95,Not_Canceled
INN00519,0,1,0,2018,10,15,Online,140,Not_Canceled
INN00520,1,3,22,2017,12,24,Online,87,Not_Canceled
INN00521,2,1,7,2018,3,5,Online,85.85,Not_Canceled
INN00522,1,3,84,2018,3,24,Online,99.45,Not_Canceled
INN00523,0,4,109,2018,5,4,Online,120.28,Not_Canceled
INN00524,0,3,71,2018,6,14,Offline,120,Not_Canceled
INN00525,2,0,4,2018,4,3,Online,77.77,Not_Canceled
INN00526,0,3,71,2018,6,14,Offline,120,Not_Canceled
INN00527,0,1,58,2018,6,10,Online,116.1,Not_Canceled
INN00528,0,1,133,2018,7,23,Online,189,Canceled
INN00529,2,1,27,2018,6,26,Online,152.67,Canceled
INN00530,2,3,27,2018,2,4,Online,66.31,Not_Canceled
INN00531,0,1,9,2017,9,10,Online,95,Not_Canceled
INN00532,0,3,86,2018,12,8,Online,122,Canceled
INN00533,0,3,13,2017,12,17,Offline,58,Not_Canceled
INN00534,1,3,0,2018,12,5,Online,89.89,Not_Canceled
INN00535,0,2,5,2018,6,21,Online,156,Not_Canceled
INN00536,1,3,82,2018,3,24,Online,99.45,Not_Canceled
INN00537,0,2,330,2018,8,31,Online,172.8,Canceled
INN00538,1,3,3,2018,8,22,Online,98.56,Not_Canceled
INN00539,0,1,35,2018,3,10,Online,71.1,Canceled
INN00540,6,15,12,2018,3,30,Online,128.06,Canceled
INN00541,0,1,0,2018,11,19,Complementary,0,Not_Canceled
INN00542,0,1,7,2018,4,7,Online,106,Not_Canceled
INN00543,0,4,47,2018,9,27,Online,130.61,Canceled
INN00544,2,3,117,2018,6,17,Online,105.74,Not_Canceled
INN00545,0,2,2,2018,6,10,Online,136,Not_Canceled
INN00546,0,1,26,2018,6,8,Offline,120,Not_Canceled
INN00547,2,2,75,2018,12,2,Online,74.8,Not_Canceled
INN00548,0,2,256,2018,6,15,Online,112,Canceled
INN00549,1,0,137,2018,8,21,Online,121.5,Not_Canceled
INN00550,0,4,92,2017,10,7,Offline,70,Not_Canceled
INN00551,0,1,1,2018,11,29,Offline,75,Not_Canceled
INN00552,0,1,18,2018,1,2,Offline,54,Not_Canceled
INN00553,1,2,78,2018,3,25,Online,100,Canceled
INN00554,0,1,8,2018,4,23,Complementary,0,Not_Canceled
INN00555,4,9,30,2018,11,2,Online,186.22,Canceled
INN00556,2,0,117,2018,11,13,Online,79.2,Not_Canceled
INN00557,1,1,10,2018,3,19,Online,103,Not_Canceled
INN00558,2,2,56,2017,9,25,Offline,185,Not_Canceled
INN00559,0,2,8,2017,10,20,Online,135,Not_Canceled
INN00560,2,0,386,2018,10,23,Online,115,Canceled
INN00561,0,2,273,2017,7,17,Online,109,Canceled
INN00562,0,1,33,2018,11,26,Online,104,Canceled
INN00563,2,5,184,2018,8,3,Online,130.05,Not_Canceled
INN00564,1,3,232,2018,9,5,Online,100.3,Canceled
INN00565,0,2,188,2018,6,15,Online,130,Canceled
INN00566,0,2,102,2017,10,16,Offline,109,Not_Canceled
INN00567,2,2,45,2018,10,7,Online,139.5,Canceled
INN00568,0,1,1,2018,2,3,Corporate,66,Not_Canceled
INN00569,2,2,63,2018,9,3,Online,106.88,Not_Canceled
INN00570,2,2,89,2018,9,16,Online,149.4,Not_Canceled
INN00571,0,2,63,2018,4,26,Online,109.35,Not_Canceled
INN00572,0,3,304,2018,11,3,Online,89,Canceled
INN00573,2,1,1,2018,4,9,Online,115,Not_Canceled
INN00574,0,1,51,2018,3,16,Corporate,85.5,Not_Canceled
INN00575,0,2,110,2018,4,20,Online,90.95,Not_Canceled
INN00576,2,1,20,2018,7,30,Online,117.55,Not_Canceled
INN00577,0,1,50,2018,10,19,Online,108,Canceled
INN00578,0,3,48,2018,10,11,Online,139.5,Not_Canceled
INN00579,0,3,96,2018,9,13,Online,129.88,Canceled
INN00580,1,4,148,2017,12,30,Offline,67,Not_Canceled
INN00581,1,1,25,2018,10,3,Online,129,Canceled
INN00582,2,5,148,2018,6,25,Online,79.53,Canceled
INN00583,1,3,114,2018,8,22,Offline,72.25,Not_Canceled
INN00584,0,2,257,2017,7,1,Offline,80,Not_Canceled
INN00585,2,5,105,2018,6,11,Online,119.85,Not_Canceled
INN00586,1,2,4,2017,11,2,Online,117,Not_Canceled
INN00587,2,2,67,2017,9,6,Complementary,29,Not_Canceled
INN00588,2,2,61,2018,9,2,Online,118.8,Not_Canceled
INN00589,0,2,79,2018,12,30,Offline,192.03,Not_Canceled
INN00590,0,1,74,2018,5,21,Online,168.3,Not_Canceled
INN00591,0,1,120,2018,5,12,Online,72.76,Not_Canceled
INN00592,0,3,157,2018,12,8,Offline,68,Not_Canceled
INN00593,0,4,4,2018,1,6,Online,89,Not_Canceled
INN00594,2,5,46,2018,8,28,Online,124.46,Not_Canceled
INN00595,2,1,41,2018,3,13,Corporate,70.33,Not_Canceled
INN00596,1,4,84,2018,6,15,Online,170.1,Not_Canceled
INN00597,0,2,245,2018,6,17,Online,75,Canceled
INN00598,0,3,27,2018,6,29,Online,125.25,Not_Canceled
INN00599,3,7,74,2017,7,27,Online,55.9,Not_Canceled
INN00600,1,2,85,2018,6,20,Online,126.9,Canceled
INN00601,0,2,6,2018,2,26,Online,79,Canceled
INN00602,2,3,256,2018,10,23,Online,94.35,Canceled
INN00603,0,2,265,2018,6,24,Online,109,Canceled
INN00604,2,3,64,2018,4,15,Online,112.2,Not_Canceled
INN00605,0,1,0,2017,10,1,Corporate,109,Not_Canceled
INN00606,0,2,91,2018,9,14,Corporate,65,Not_Canceled
INN00607,1,3,127,2018,4,28,Offline,90,Not_Canceled
INN00608,0,3,73,2018,7,14,Offline,85,Not_Canceled
INN00609,0,4,36,2018,12,28,Online,168.73,Not_Canceled
INN00610,1,3,17,2018,12,8,Online,100.38,Not_Canceled
INN00611,2,5,164,2018,7,27,Online,99.45,Canceled
INN00612,0,1,0,2018,9,27,Corporate,160,Not_Canceled
INN00613,2,1,37,2018,10,2,Online,126,Not_Canceled
INN00614,1,2,191,2018,8,1,Offline,96.9,Not_Canceled
INN00615,2,4,33,2017,10,17,Online,95,Not_Canceled
INN00616,2,1,32,2017,9,5,Online,94.5,Not_Canceled
INN00617,1,1,3,2017,9,7,Offline,98.8,Not_Canceled
INN00618,2,1,53,2018,7,10,Online,100.5,Not_Canceled
INN00619,1,0,8,2018,6,19,Complementary,0,Not_Canceled
INN00620,2,1,107,2018,5,29,Online,80.75,Canceled
INN00621,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN00622,1,2,84,2018,4,29,Offline,89.75,Not_Canceled
INN00623,0,2,0,2017,8,25,Online,156,Not_Canceled
INN00624,1,1,1,2018,6,11,Online,136,Not_Canceled
INN00625,0,2,29,2018,12,2,Corporate,85,Not_Canceled
INN00626,0,4,41,2017,10,14,Online,87.54,Not_Canceled
INN00627,0,2,86,2017,9,9,Corporate,100,Not_Canceled
INN00628,2,2,167,2018,10,1,Online,108.9,Canceled
INN00629,0,3,34,2018,6,14,Online,107.1,Not_Canceled
INN00630,1,2,101,2018,4,4,Online,80,Canceled
INN00631,0,3,259,2018,5,5,Online,90,Canceled
INN00632,0,2,122,2018,5,12,Online,105.3,Not_Canceled
INN00633,0,1,1,2018,2,11,Online,80,Not_Canceled
INN00634,0,2,107,2018,8,25,Online,142.2,Not_Canceled
INN00635,0,3,35,2018,4,5,Online,131.4,Not_Canceled
INN00636,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN00637,0,2,4,2018,4,1,Online,111,Canceled
INN00638,1,3,85,2018,10,6,Offline,85,Not_Canceled
INN00639,0,4,137,2018,8,24,Online,130.95,Canceled
INN00640,0,2,74,2017,9,18,Offline,101.5,Not_Canceled
INN00641,2,1,116,2018,2,28,Offline,82,Not_Canceled
INN00642,2,2,34,2017,9,13,Online,94.5,Not_Canceled
INN00643,2,1,56,2018,8,28,Online,109.8,Canceled
INN00644,2,4,149,2018,7,10,Online,72.25,Canceled
INN00645,2,2,12,2018,2,6,Online,55.72,Not_Canceled
INN00646,1,1,52,2018,10,17,Online,158.4,Canceled
INN00647,1,4,191,2018,3,30,Offline,69,Not_Canceled
INN00648,0,3,37,2018,10,13,Offline,105,Not_Canceled
INN00649,0,3,57,2018,12,29,Online,219.6,Canceled
INN00650,2,3,9,2018,1,8,Offline,44.8,Not_Canceled
INN00651,0,1,7,2018,10,26,Online,120,Not_Canceled
INN00652,1,2,78,2018,3,25,Online,100,Canceled
INN00653,0,1,0,2018,6,7,Online,109,Not_Canceled
INN00654,1,2,78,2018,8,19,Online,115.68,Not_Canceled
INN00655,1,2,31,2018,9,16,Offline,75,Not_Canceled
INN00656,0,2,37,2018,6,17,Offline,134.1,Not_Canceled
INN00657,2,1,8,2018,5,29,Online,124.1,Not_Canceled
INN00658,0,2,32,2018,8,17,Online,214.75,Not_Canceled
INN00659,1,2,48,2018,10,31,Offline,75,Not_Canceled
INN00660,1,2,89,2017,11,23,Online,72.25,Not_Canceled
INN00661,1,0,0,2018,3,7,Corporate,80,Not_Canceled
INN00662,0,1,15,2018,9,20,Online,139,Not_Canceled
INN00663,0,1,10,2018,1,28,Corporate,66,Not_Canceled
INN00664,0,3,43,2018,5,31,Online,115.5,Not_Canceled
INN00665,1,1,27,2018,8,8,Online,195.5,Not_Canceled
INN00666,2,0,386,2018,10,23,Online,115,Canceled
INN00667,0,1,72,2017,9,18,Offline,84,Not_Canceled
INN00668,2,1,10,2018,10,16,Online,107.8,Not_Canceled
INN00669,0,3,37,2018,10,13,Offline,105,Not_Canceled
INN00670,2,3,170,2018,4,8,Offline,78,Not_Canceled
INN00671,0,2,265,2018,6,24,Offline,90,Not_Canceled
INN00672,1,1,49,2018,7,9,Online,105.3,Canceled
INN00673,0,3,51,2018,2,25,Online,80.3,Not_Canceled
INN00674,1,0,3,2018,2,8,Online,129,Not_Canceled
INN00675,0,2,265,2018,6,24,Online,115,Canceled
INN00676,2,0,34,2018,9,11,Online,125.1,Not_Canceled
INN00677,0,1,1,2018,2,27,Online,103,Not_Canceled
INN00678,2,0,77,2018,5,1,Online,125.1,Not_Canceled
INN00679,2,5,60,2018,6,17,Online,96.17,Canceled
INN00680,2,2,56,2017,9,25,Offline,185,Not_Canceled
INN00681,2,0,0,2018,6,12,Online,69.74,Not_Canceled
INN00682,2,3,136,2018,7,9,Online,172.55,Canceled
INN00683,0,3,4,2018,1,28,Online,95,Not_Canceled
INN00684,1,2,68,2018,9,9,Online,166.35,Not_Canceled
INN00685,0,1,1,2018,11,18,Online,108,Not_Canceled
INN00686,1,3,61,2018,3,21,Online,102,Not_Canceled
INN00687,1,2,40,2018,5,13,Online,203.73,Not_Canceled
INN00688,2,5,6,2018,11,17,Online,78.69,Canceled
INN00689,0,3,58,2018,11,3,Online,79.2,Canceled
INN00690,0,2,35,2018,3,16,Online,76.5,Not_Canceled
INN00691,0,2,177,2018,6,3,Online,100,Canceled
INN00692,0,4,13,2018,12,14,Online,88.4,Not_Canceled
INN00693,2,4,245,2018,7,6,Online,110,Canceled
INN00694,1,2,189,2018,10,28,Online,109.8,Canceled
INN00695,2,1,271,2018,12,3,Offline,78.3,Not_Canceled
INN00696,0,2,257,2017,7,1,Online,101.5,Canceled
INN00697,2,4,207,2018,7,28,Online,80.75,Not_Canceled
INN00698,2,2,108,2018,12,25,Online,104,Not_Canceled
INN00699,0,3,39,2018,3,15,Online,51.19,Not_Canceled
INN00700,0,1,11,2018,11,5,Online,150,Canceled
INN00701,1,2,177,2018,8,12,Online,127.8,Canceled
INN00702,0,1,15,2017,9,17,Online,115,Not_Canceled
INN00703,0,1,10,2018,5,5,Online,156,Not_Canceled
INN00704,2,2,60,2018,12,23,Online,130.9,Canceled
INN00705,0,3,21,2018,10,4,Online,116.1,Canceled
INN00706,2,0,24,2018,9,11,Online,71.69,Not_Canceled
INN00707,2,3,76,2018,4,24,Offline,98.5,Not_Canceled
INN00708,0,3,146,2018,7,13,Online,94.5,Not_Canceled
INN00709,0,2,188,2018,6,15,Online,130,Canceled
INN00710,2,1,114,2017,7,11,Online,76.5,Canceled
INN00711,0,4,256,2018,8,31,Online,90.95,Canceled
INN00712,1,3,210,2017,10,8,Offline,72.75,Not_Canceled
INN00713,0,1,16,2018,11,16,Online,93,Not_Canceled
INN00714,0,2,64,2018,9,16,Online,168.3,Not_Canceled
INN00715,0,3,105,2018,10,12,Offline,75,Not_Canceled
INN00716,1,0,0,2017,8,9,Online,105,Not_Canceled
INN00717,2,0,37,2018,2,14,Online,78.5,Not_Canceled
INN00718,2,5,54,2018,7,2,Online,119.7,Canceled
INN00719,0,3,81,2018,9,7,Online,168.3,Canceled
INN00720,0,1,2,2018,5,27,Online,197,Not_Canceled
INN00721,2,0,61,2017,10,4,Offline,91,Not_Canceled
INN00722,2,3,11,2018,2,13,Offline,85,Not_Canceled
INN00723,2,2,4,2018,2,5,Online,81,Canceled
INN00724,0,2,63,2017,9,4,Offline,116,Not_Canceled
INN00725,0,2,320,2018,8,18,Online,115,Canceled
INN00726,1,3,3,2018,2,15,Online,106,Not_Canceled
INN00727,2,1,62,2018,4,16,Online,118.8,Canceled
INN00728,0,3,91,2018,10,20,Online,132.3,Canceled
INN00729,1,0,123,2018,8,21,Online,146.7,Not_Canceled
INN00730,0,3,13,2018,3,2,Online,86.8,Not_Canceled
INN00731,0,4,152,2018,11,1,Offline,98,Not_Canceled
INN00732,1,1,180,2018,5,2,Offline,100,Not_Canceled
INN00733,4,10,222,2018,8,14,Online,158.95,Canceled
INN00734,2,2,47,2018,9,18,Online,119.52,Not_Canceled
INN00735,0,3,88,2018,5,3,Offline,117,Not_Canceled
INN00736,0,3,26,2018,4,27,Online,140.67,Canceled
INN00737,2,3,17,2017,10,15,Online,94.95,Not_Canceled
INN00738,2,5,104,2018,5,11,Online,109.65,Canceled
INN00739,1,2,7,2018,12,30,Online,120,Not_Canceled
INN00740,1,2,128,2018,3,18,Online,67.22,Not_Canceled
INN00741,0,3,11,2018,3,16,Offline,62,Not_Canceled
INN00742,0,1,6,2018,3,4,Online,91,Not_Canceled
INN00743,2,4,23,2018,3,17,Offline,68,Not_Canceled
INN00744,0,3,304,2018,11,3,Online,89,Canceled
INN00745,2,1,4,2017,8,8,Offline,94.5,Not_Canceled
INN00746,1,2,25,2018,8,15,Online,187,Canceled
INN00747,0,4,65,2018,12,21,Offline,122.65,Not_Canceled
INN00748,0,1,21,2018,2,25,Corporate,68,Not_Canceled
INN00749,1,1,45,2018,3,19,Online,131.4,Canceled
INN00750,2,3,25,2018,4,15,Online,149.4,Canceled
INN00751,0,2,5,2018,5,24,Corporate,100,Not_Canceled
INN00752,1,1,247,2018,6,6,Online,115,Canceled
INN00753,0,3,6,2018,10,20,Online,160,Not_Canceled
INN00754,2,1,25,2018,4,16,Online,127.67,Not_Canceled
INN00755,0,3,52,2018,12,7,Online,79.2,Not_Canceled
INN00756,0,2,18,2017,12,1,Online,69,Not_Canceled
INN00757,0,4,296,2018,9,21,Online,117,Canceled
INN00758,1,1,174,2017,10,10,Online,70,Canceled
INN00759,0,3,31,2018,3,8,Online,114.3,Not_Canceled
INN00760,0,3,166,2018,11,1,Online,110,Canceled
INN00761,0,3,30,2018,9,1,Online,181.8,Not_Canceled
INN00762,2,2,68,2018,4,1,Online,75.65,Canceled
INN00763,2,3,194,2018,4,17,Online,77.23,Not_Canceled
INN00764,2,1,145,2018,1,3,Offline,65,Not_Canceled
INN00765,0,2,292,2018,7,21,Online,115,Canceled
INN00766,1,1,0,2017,9,7,Online,118.8,Canceled
INN00767,0,4,24,2018,5,31,Online,127.48,Not_Canceled
INN00768,1,2,124,2018,5,6,Online,114.3,Not_Canceled
INN00769,2,2,44,2018,12,3,Offline,87.2,Not_Canceled
INN00770,0,2,257,2017,7,1,Online,101.5,Canceled
INN00771,0,2,164,2017,10,2,Offline,100,Not_Canceled
INN00772,0,4,153,2018,7,27,Online,91.38,Not_Canceled
INN00773,3,9,155,2018,8,1,Online,119.71,Canceled
INN00774,0,1,0,2018,6,2,Online,119,Not_Canceled
INN00775,0,1,29,2018,7,28,Online,139,Not_Canceled
INN00776,1,3,59,2018,8,29,Online,109.8,Not_Canceled
INN00777,0,3,91,2018,9,14,Corporate,65,Not_Canceled
INN00778,0,1,76,2018,7,2,Online,131.4,Canceled
INN00779,0,3,93,2018,4,12,Online,96.3,Not_Canceled
INN00780,1,2,4,2018,2,15,Complementary,0,Not_Canceled
INN00781,0,2,25,2018,4,20,Online,137,Not_Canceled
INN00782,0,2,245,2018,6,17,Online,75,Canceled
INN00783,0,3,74,2018,12,27,Offline,92.65,Not_Canceled
INN00784,1,1,275,2018,6,4,Online,62.8,Canceled
INN00785,0,1,14,2018,10,22,Online,160,Canceled
INN00786,0,2,265,2018,6,24,Offline,90,Not_Canceled
INN00787,3,5,122,2018,8,21,Offline,81.26,Not_Canceled
INN00788,0,4,158,2018,5,25,Online,114.75,Canceled
INN00789,1,2,119,2018,4,29,Online,99.3,Not_Canceled
INN00790,1,0,6,2018,10,3,Corporate,89,Not_Canceled
INN00791,0,2,122,2018,4,15,Online,85,Canceled
INN00792,2,2,60,2018,3,20,Online,75,Canceled
INN00793,0,2,1,2017,9,30,Offline,102.6,Not_Canceled
INN00794,2,2,121,2018,6,4,Offline,90.95,Not_Canceled
INN00795,1,1,301,2018,7,30,Online,115,Canceled
INN00796,2,1,349,2018,12,24,Online,78.3,Canceled
INN00797,0,1,59,2018,5,19,Online,121.5,Canceled
INN00798,0,3,71,2018,6,14,Offline,120,Not_Canceled
INN00799,0,4,200,2018,8,31,Online,105.4,Canceled
INN00800,1,2,71,2018,10,21,Online,101.87,Not_Canceled
INN00801,0,1,105,2018,9,28,Corporate,65,Not_Canceled
INN00802,0,2,6,2017,11,6,Online,116,Not_Canceled
INN00803,0,1,76,2018,4,21,Online,69.3,Not_Canceled
INN00804,0,2,29,2017,9,30,Online,90.25,Not_Canceled
INN00805,2,3,179,2018,9,2,Online,119.85,Canceled
INN00806,1,0,81,2017,12,6,Online,76.5,Not_Canceled
INN00807,0,3,35,2018,10,27,Online,109,Not_Canceled
INN00808,1,1,60,2018,5,21,Online,126.9,Not_Canceled
INN00809,0,1,34,2018,7,19,Corporate,65,Not_Canceled
INN00810,1,1,0,2018,1,2,Online,86,Not_Canceled
INN00811,1,3,5,2018,7,14,Online,139,Not_Canceled
INN00812,2,0,48,2018,9,4,Online,109.8,Not_Canceled
INN00813,2,3,54,2018,5,12,Online,132.6,Canceled
INN00814,1,2,57,2018,6,10,Offline,75.33,Not_Canceled
INN00815,0,2,5,2017,9,9,Corporate,65,Not_Canceled
INN00816,2,1,130,2018,11,26,Offline,68,Not_Canceled
INN00817,4,6,57,2017,12,26,Online,113.85,Not_Canceled
INN00818,0,3,89,2018,4,12,Online,96.3,Not_Canceled
INN00819,0,3,221,2018,12,29,Online,79.5,Canceled
INN00820,0,2,1,2017,11,10,Corporate,40,Not_Canceled
INN00821,2,1,116,2018,2,28,Offline,76,Not_Canceled
INN00822,1,1,139,2018,9,5,Offline,90.95,Not_Canceled
INN00823,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN00824,1,1,247,2018,6,6,Online,109,Canceled
INN00825,0,2,74,2017,9,18,Offline,109,Not_Canceled
INN00826,0,1,2,2017,12,11,Offline,75,Not_Canceled
INN00827,1,1,47,2018,7,2,Online,150.3,Not_Canceled
INN00828,0,1,56,2018,6,8,Offline,120,Not_Canceled
INN00829,2,1,96,2017,7,11,Offline,94.5,Not_Canceled
INN00830,2,1,156,2018,8,21,Online,103.5,Canceled
INN00831,0,3,166,2018,11,1,Online,110,Canceled
INN00832,2,3,268,2018,4,8,Online,78,Canceled
INN00833,2,3,32,2018,3,11,Offline,85,Not_Canceled
INN00834,0,1,0,2017,10,1,Complementary,0,Not_Canceled
INN00835,0,2,107,2018,6,10,Offline,130,Not_Canceled
INN00836,0,3,159,2018,5,26,Online,187.85,Canceled
INN00837,0,3,46,2018,8,24,Online,168.3,Not_Canceled
INN00838,0,4,17,2018,11,16,Online,74.8,Not_Canceled
INN00839,2,3,57,2018,4,21,Online,112.2,Canceled
INN00840,1,0,1,2018,1,4,Online,106,Not_Canceled
INN00841,2,3,159,2018,9,30,Online,134.46,Canceled
INN00842,1,0,24,2018,9,12,Online,108,Not_Canceled
INN00843,0,5,17,2017,11,3,Online,90.95,Not_Canceled
INN00844,2,1,9,2018,2,21,Online,79,Canceled
INN00845,0,2,111,2018,9,16,Online,168.3,Not_Canceled
INN00846,0,2,74,2017,9,18,Offline,101.5,Not_Canceled
INN00847,0,2,56,2017,9,17,Offline,82,Not_Canceled
INN00848,0,2,5,2018,5,24,Corporate,110,Not_Canceled
INN00849,0,1,3,2017,8,20,Online,106,Not_Canceled
INN00850,1,2,194,2018,8,22,Online,102.25,Canceled
INN00851,0,1,3,2018,6,23,Offline,95,Not_Canceled
INN00852,0,1,19,2017,10,7,Corporate,85.5,Not_Canceled
INN00853,1,2,33,2018,2,26,Online,102.37,Not_Canceled
INN00854,0,1,0,2018,6,17,Online,129,Not_Canceled
INN00855,0,1,0,2017,8,19,Online,106,Not_Canceled
INN00856,0,2,69,2018,11,4,Online,102.6,Not_Canceled
INN00857,0,2,7,2017,10,28,Online,92.4,Not_Canceled
INN00858,1,2,40,2018,3,7,Online,82.1,Not_Canceled
INN00859,1,0,184,2018,7,10,Online,105.3,Canceled
INN00860,1,4,73,2018,10,12,Online,135,Canceled
INN00861,0,3,213,2018,6,7,Online,130,Canceled
INN00862,1,1,79,2018,4,2,Online,76.5,Canceled
INN00863,2,1,6,2018,5,8,Online,108,Not_Canceled
INN00864,0,2,29,2018,12,2,Corporate,85,Not_Canceled
INN00865,1,1,11,2018,10,10,Offline,107,Not_Canceled
INN00866,0,2,29,2018,12,2,Corporate,85,Not_Canceled
INN00867,2,3,52,2018,2,4,Online,73.95,Canceled
INN00868,0,2,30,2018,3,4,Online,88.4,Not_Canceled
INN00869,0,1,1,2018,4,13,Corporate,67,Not_Canceled
INN00870,0,3,16,2018,3,8,Corporate,76,Not_Canceled
INN00871,2,2,48,2018,5,22,Offline,81,Not_Canceled
INN00872,1,2,315,2018,9,30,Online,160,Canceled
INN00873,2,0,3,2018,10,30,Online,150,Not_Canceled
INN00874,0,1,0,2018,10,13,Offline,90,Not_Canceled
INN00875,0,2,69,2017,9,22,Offline,106,Not_Canceled
INN00876,2,2,99,2018,5,1,Online,89.25,Canceled
INN00877,2,1,73,2018,4,3,Online,94,Not_Canceled
INN00878,0,2,181,2018,10,11,Online,120,Canceled
INN00879,0,1,30,2018,9,15,Online,125.1,Not_Canceled
INN00880,2,2,56,2017,11,6,Offline,60,Not_Canceled
INN00881,2,0,83,2018,12,18,Offline,75,Not_Canceled
